Date,Item,Price,Quantity,Mode of Payment
23-12-2023,frozen chicken nuggets,4.99,3,Cash
23-12-2023,orange juice,3.99,4,Cash
23-12-2023,bread,2.99,2,Cash
23-12-2023,salad dressing,2.99,5,Cash
23-12-2023,olive oil,6.99,4,Cash
23-12-2023,bacon,4.49,4,Cash
24-12-2023,pickles,2.99,2,Cash
24-12-2023,frozen waffles,2.99,2,Cash
24-12-2023,vinegar,1.99,1,Cash
24-12-2023,lobster,14.99,5,Cash
24-12-2023,frozen fries,2.99,2,Cash
24-12-2023,salsa,2.99,5,Cash
25-12-2023,crackers,1.99,1,Cash
25-12-2023,lettuce,1.29,1,Cash
25-12-2023,muffins,4.49,1,Cash
25-12-2023,rice,5.99,2,Cash
25-12-2023,yogurt,1.99,1,Cash
25-12-2023,pasta,1.79,3,Cash
25-12-2023,shrimp,8.99,5,Cash
25-12-2023,eggs,2.19,5,Cash
25-12-2023,guacamole,4.99,5,Cash
26-12-2023,honey,4.99,4,Debit Card
26-12-2023,bread rolls,1.99,2,Debit Card
26-12-2023,frozen burritos,3.49,2,Debit Card
26-12-2023,bread,2.99,2,Debit Card
27-12-2023,soup,2.99,4,Debit Card
27-12-2023,mayonnaise,2.79,4,Debit Card
27-12-2023,vegetables,1.99,4,Debit Card
27-12-2023,milk,3.49,5,Debit Card
28-12-2023,eggs,2.19,2,Debit Card
28-12-2023,yogurt,1.99,1,Debit Card
28-12-2023,cake,7.99,2,Debit Card
28-12-2023,tortillas,2.49,3,Debit Card
28-12-2023,barbecue sauce,3.49,1,Debit Card
28-12-2023,coffee,5.99,1,Debit Card
28-12-2023,tomatoes,2.69,1,Debit Card
28-12-2023,chips,2.99,3,Debit Card
28-12-2023,bell peppers,0.99,1,Debit Card
29-12-2023,popcorn,1.99,1,Credit Card
29-12-2023,granola bars,3.29,3,Credit Card
29-12-2023,popcorn kernels,0.99,2,Credit Card
29-12-2023,spaghetti sauce,2.49,3,Credit Card
29-12-2023,pickle relish,1.99,4,Credit Card
29-12-2023,rice,5.99,5,Credit Card
30-12-2023,pasta,1.79,1,Debit Card
30-12-2023,apples,1.79,3,Debit Card
30-12-2023,olive oil,6.99,5,Debit Card
30-12-2023,onions,0.99,1,Debit Card
30-12-2023,beef,8.99,4,Debit Card
30-12-2023,ice pops,2.49,2,Debit Card
30-12-2023,sauerkraut,3.49,2,Debit Card
30-12-2023,tuna,4.99,2,Debit Card
30-12-2023,bananas,0.69,1,Debit Card
31-12-2023,teriyaki sauce,3.49,1,Credit Card
31-12-2023,tortilla chips,3.49,5,Credit Card
31-12-2023,pancake mix,2.99,1,Credit Card
31-12-2023,frozen breaded meatballs,5.49,4,Credit Card
31-12-2023,bread,2.99,2,Credit Card
31-12-2023,paprika,1.49,1,Credit Card
31-12-2023,frozen crepes,3.99,1,Credit Card
31-12-2023,water,0.99,1,Credit Card
01-01-2024,nutmeg,3.49,5,Debit Card
01-01-2024,milk,3.49,1,Debit Card
01-01-2024,bouillon cubes,2.49,3,Debit Card
01-01-2024,eggs,2.19,4,Debit Card
01-01-2024,frozen breakfast items,3.49,4,Debit Card
01-01-2024,zucchini,1.49,4,Debit Card
01-01-2024,avocado,1.99,5,Debit Card
01-01-2024,frozen breaded fish,6.99,2,Debit Card
01-01-2024,celery,1.29,4,Debit Card
01-01-2024,yogurt,1.99,2,Debit Card
01-01-2024,fruits,2.49,4,Debit Card
01-01-2024,frozen meals,5.49,5,Debit Card
02-01-2024,dried spices,2.99,3,Debit Card
02-01-2024,olives,2.49,5,Debit Card
02-01-2024,frozen breaded appetizers,4.49,3,Debit Card
02-01-2024,rice,5.99,3,Debit Card
02-01-2024,waffle mix,3.29,5,Debit Card
02-01-2024,vinegar,1.99,4,Debit Card
02-01-2024,frozen pot pies,3.99,4,Debit Card
03-01-2024,cumin,2.99,4,Debit Card
03-01-2024,canned beans,1.79,5,Debit Card
03-01-2024,steak sauce,4.99,1,Debit Card
03-01-2024,capers,3.49,2,Debit Card
03-01-2024,potatoes,1.49,1,Debit Card
03-01-2024,lettuce,1.29,2,Debit Card
04-01-2024,chili powder,1.99,3,Cash
04-01-2024,guacamole,4.99,1,Cash
04-01-2024,carrots,0.99,4,Cash
04-01-2024,cheese,4.99,5,Cash
04-01-2024,pasta,1.79,2,Cash
04-01-2024,bread,2.99,5,Cash
04-01-2024,frozen breaded shrimp,8.99,3,Cash
04-01-2024,orange juice,3.99,2,Cash
04-01-2024,milk,3.49,4,Cash
05-01-2024,frozen entrees,4.99,3,Cash
05-01-2024,pickles,2.99,1,Cash
05-01-2024,eggs,2.19,4,Cash
05-01-2024,rice,5.99,3,Cash
05-01-2024,chicken,6.99,2,Cash
05-01-2024,crackers,1.99,1,Cash
05-01-2024,tea,3.49,1,Cash
06-01-2024,yogurt,1.99,4,Credit Card
06-01-2024,ham,6.99,2,Credit Card
06-01-2024,frozen breaded jalapeno poppers,4.99,3,Credit Card
06-01-2024,honey,4.99,5,Credit Card
07-01-2024,bread,2.99,5,Cash
07-01-2024,pretzels,1.99,3,Cash
07-01-2024,garlic powder,1.99,5,Cash
07-01-2024,ketchup,1.99,2,Cash
07-01-2024,pasta,1.79,2,Cash
07-01-2024,mushrooms,2.49,3,Cash
07-01-2024,instant noodles,0.99,4,Cash
07-01-2024,frozen breaded chicken,5.99,4,Cash
08-01-2024,salad dressing,2.99,3,Cash
08-01-2024,celery,1.29,5,Cash
08-01-2024,granola bars,3.29,5,Cash
08-01-2024,sausages,5.99,2,Cash
08-01-2024,cookies,2.49,1,Cash
08-01-2024,frozen vegetables,2.29,1,Cash
08-01-2024,bell peppers,0.99,2,Cash
08-01-2024,salmon,9.99,2,Cash
08-01-2024,bananas,0.69,4,Cash
08-01-2024,frozen breaded vegetables,4.99,5,Cash
09-01-2024,frozen breaded mozzarella sticks,3.99,5,Credit Card
09-01-2024,zucchini,1.49,3,Credit Card
09-01-2024,mustard,1.49,1,Credit Card
09-01-2024,soup,2.99,2,Credit Card
09-01-2024,soda,1.99,3,Credit Card
09-01-2024,milk,3.49,2,Credit Card
09-01-2024,pancake mix,2.99,5,Credit Card
09-01-2024,frozen fruits,3.99,2,Credit Card
09-01-2024,ice cream,4.49,2,Credit Card
09-01-2024,maple syrup,5.49,1,Credit Card
09-01-2024,shrimp,8.99,3,Credit Card
09-01-2024,rice,5.99,1,Credit Card
09-01-2024,frozen desserts,3.99,3,Credit Card
10-01-2024,eggs,2.19,4,Credit Card
10-01-2024,frozen pizza,4.99,3,Credit Card
10-01-2024,chips,2.99,4,Credit Card
10-01-2024,tortilla chips,3.49,4,Credit Card
10-01-2024,mayonnaise,2.79,2,Credit Card
10-01-2024,frozen fruit bars,2.99,4,Credit Card
10-01-2024,waffle mix,3.29,5,Credit Card
10-01-2024,bread,2.99,1,Credit Card
10-01-2024,yogurt,1.99,3,Credit Card
11-01-2024,vegetables,1.99,3,Cash
11-01-2024,spaghetti sauce,2.49,2,Cash
11-01-2024,muffins,4.49,5,Cash
11-01-2024,potatoes,1.49,3,Cash
11-01-2024,frozen appetizers,4.49,3,Cash
11-01-2024,water,0.99,2,Cash
11-01-2024,fish,9.99,3,Cash
11-01-2024,coffee,5.99,2,Cash
11-01-2024,dried nuts,5.49,3,Cash
11-01-2024,crab,10.99,2,Cash
11-01-2024,bacon,4.49,1,Cash
11-01-2024,vinegar,1.99,5,Cash
12-01-2024,pasta,1.79,4,Cash
12-01-2024,frozen breakfast sandwiches,3.99,1,Cash
12-01-2024,rice,5.99,2,Cash
12-01-2024,taco seasoning,1.49,3,Cash
12-01-2024,onions,0.99,5,Cash
12-01-2024,tortillas,2.49,5,Cash
12-01-2024,salsa,2.99,4,Cash
13-01-2024,lobster,14.99,3,Credit Card
13-01-2024,milk,3.49,4,Credit Card
13-01-2024,pickles,2.99,5,Credit Card
13-01-2024,eggs,2.19,5,Credit Card
13-01-2024,olive oil,6.99,4,Credit Card
14-01-2024,orange juice,3.99,5,Debit Card
14-01-2024,ice pops,2.49,3,Debit Card
14-01-2024,bread,2.99,3,Debit Card
14-01-2024,frozen pies,4.49,2,Debit Card
14-01-2024,pretzels,1.99,2,Debit Card
14-01-2024,popcorn kernels,0.99,1,Debit Card
14-01-2024,bread rolls,1.99,3,Debit Card
14-01-2024,ham,6.99,2,Debit Card
14-01-2024,cake,7.99,1,Debit Card
14-01-2024,lettuce,1.29,2,Debit Card
15-01-2024,rice,5.99,5,Cash
15-01-2024,yogurt,1.99,4,Cash
15-01-2024,bell peppers,0.99,4,Cash
15-01-2024,bananas,0.69,5,Cash
15-01-2024,frozen pancakes,2.49,1,Cash
15-01-2024,frozen fries,2.99,1,Cash
15-01-2024,cinnamon,2.49,5,Cash
15-01-2024,vanilla extract,4.99,1,Cash
16-01-2024,fruits,2.49,4,Credit Card
16-01-2024,sauerkraut,3.49,3,Credit Card
16-01-2024,jelly,2.49,3,Credit Card
16-01-2024,soy sauce,1.99,4,Credit Card
16-01-2024,eggs,2.19,1,Credit Card
16-01-2024,mustard,1.49,4,Credit Card
16-01-2024,ice cream,4.49,1,Credit Card
16-01-2024,pasta,1.79,4,Credit Card
16-01-2024,popcorn,1.99,1,Credit Card
16-01-2024,barbecue sauce,3.49,1,Credit Card
16-01-2024,guacamole,4.99,1,Credit Card
17-01-2024,frozen burritos,3.49,1,Cash
17-01-2024,bread,2.99,2,Cash
17-01-2024,frozen waffles,2.99,4,Cash
17-01-2024,onion powder,1.99,5,Cash
17-01-2024,tomatoes,2.69,1,Cash
17-01-2024,crackers,1.99,2,Cash
17-01-2024,celery,1.29,5,Cash
18-01-2024,rice,5.99,4,Debit Card
18-01-2024,instant rice,1.49,1,Debit Card
18-01-2024,yogurt,1.99,5,Debit Card
18-01-2024,mushrooms,2.49,1,Debit Card
18-01-2024,milk,3.49,1,Debit Card
18-01-2024,avocado,1.99,1,Debit Card
18-01-2024,water,0.99,3,Debit Card
18-01-2024,granola bars,3.29,5,Debit Card
19-01-2024,apples,1.79,2,Cash
19-01-2024,salad dressing,2.99,1,Cash
19-01-2024,fish,9.99,1,Cash
19-01-2024,canned beans,1.79,2,Cash
19-01-2024,tuna,4.99,2,Cash
19-01-2024,beef,8.99,5,Cash
19-01-2024,honey,4.99,4,Cash
19-01-2024,almond extract,5.99,5,Cash
20-01-2024,cheese,4.99,4,Debit Card
20-01-2024,pickles,2.99,1,Debit Card
20-01-2024,bread,2.99,3,Debit Card
20-01-2024,peanut butter,3.99,3,Debit Card
20-01-2024,sausages,5.99,2,Debit Card
20-01-2024,mayonnaise,2.79,2,Debit Card
21-01-2024,dried herbs,3.49,5,Cash
21-01-2024,pasta,1.79,3,Cash
21-01-2024,pretzels,1.99,2,Cash
21-01-2024,yogurt,1.99,5,Cash
21-01-2024,maple syrup,5.49,4,Cash
21-01-2024,eggs,2.19,2,Cash
21-01-2024,zucchini,1.49,3,Cash
21-01-2024,tea,3.49,5,Cash
22-01-2024,cooking spray,3.99,4,Credit Card
22-01-2024,milk,3.49,1,Credit Card
22-01-2024,ham,6.99,5,Credit Card
22-01-2024,hot sauce,2.99,3,Credit Card
22-01-2024,nutmeg,3.49,4,Credit Card
22-01-2024,vegetables,1.99,5,Credit Card
22-01-2024,potatoes,1.49,2,Credit Card
22-01-2024,frozen chicken nuggets,4.99,5,Credit Card
23-01-2024,bacon,4.49,3,Cash
23-01-2024,rice,5.99,5,Cash
23-01-2024,popcorn,1.99,1,Cash
23-01-2024,bread,2.99,5,Cash
24-01-2024,curry powder,2.99,2,Cash
24-01-2024,ice pops,2.49,3,Cash
24-01-2024,waffle mix,3.29,5,Cash
24-01-2024,carrots,0.99,4,Cash
24-01-2024,sauerkraut,3.49,4,Cash
24-01-2024,shrimp,8.99,3,Cash
24-01-2024,mustard,1.49,4,Cash
24-01-2024,eggs,2.19,3,Cash
24-01-2024,popcorn kernels,0.99,2,Cash
24-01-2024,chips,2.99,3,Cash
24-01-2024,crab,10.99,3,Cash
24-01-2024,ketchup,1.99,5,Cash
24-01-2024,tortilla chips,3.49,5,Cash
25-01-2024,cookies,2.49,4,Debit Card
25-01-2024,pasta,1.79,4,Debit Card
25-01-2024,dried fruits,4.99,2,Debit Card
25-01-2024,lettuce,1.29,2,Debit Card
25-01-2024,frozen breaded shrimp,8.99,4,Debit Card
25-01-2024,orange juice,3.99,2,Debit Card
25-01-2024,chicken,6.99,1,Debit Card
25-01-2024,paprika,1.49,5,Debit Card
25-01-2024,spaghetti sauce,2.49,1,Debit Card
25-01-2024,lobster,14.99,1,Debit Card
26-01-2024,mushrooms,2.49,3,Cash
26-01-2024,pickle relish,1.99,2,Cash
26-01-2024,yogurt,1.99,5,Cash
26-01-2024,avocado,1.99,3,Cash
26-01-2024,milk,3.49,3,Cash
26-01-2024,salsa,2.99,3,Cash
26-01-2024,barbecue sauce,3.49,5,Cash
26-01-2024,tuna,4.99,1,Cash
26-01-2024,frozen dinners,5.99,2,Cash
26-01-2024,bread,2.99,5,Cash
26-01-2024,frozen breaded meatballs,5.49,3,Cash
26-01-2024,salmon,9.99,3,Cash
27-01-2024,frozen pot pies,3.99,3,Cash
27-01-2024,rice,5.99,4,Cash
27-01-2024,bouillon cubes,2.49,5,Cash
27-01-2024,apples,1.79,1,Cash
27-01-2024,vinegar,1.99,5,Cash
27-01-2024,soup,2.99,3,Cash
28-01-2024,olive oil,6.99,3,Credit Card
28-01-2024,tortillas,2.49,2,Credit Card
28-01-2024,tomatoes,2.69,4,Credit Card
28-01-2024,onions,0.99,2,Credit Card
28-01-2024,teriyaki sauce,3.49,5,Credit Card
28-01-2024,mayonnaise,2.79,1,Credit Card
28-01-2024,eggs,2.19,3,Credit Card
29-01-2024,yogurt,1.99,4,Cash
29-01-2024,pancake mix,2.99,1,Cash
29-01-2024,muffins,4.49,4,Cash
29-01-2024,granola bars,3.29,1,Cash
29-01-2024,soda,1.99,1,Cash
29-01-2024,beef,8.99,1,Cash
29-01-2024,capers,3.49,3,Cash
29-01-2024,frozen desserts,3.99,5,Cash
30-01-2024,bread,2.99,1,Credit Card
30-01-2024,coffee,5.99,3,Credit Card
30-01-2024,frozen breaded appetizers,4.49,1,Credit Card
30-01-2024,rice,5.99,3,Credit Card
30-01-2024,bananas,0.69,4,Credit Card
30-01-2024,milk,3.49,5,Credit Card
30-01-2024,canned beans,1.79,2,Credit Card
30-01-2024,pasta,1.79,5,Credit Card
30-01-2024,popcorn,1.99,1,Credit Card
31-01-2024,pretzels,1.99,1,Debit Card
31-01-2024,eggs,2.19,2,Debit Card
01-02-2024,frozen breaded jalapeno poppers,4.99,4,Cash
01-02-2024,frozen fruit bars,2.99,4,Cash
01-02-2024,bread rolls,1.99,2,Cash
01-02-2024,zucchini,1.49,2,Cash
01-02-2024,frozen crepes,3.99,1,Cash
01-02-2024,dried spices,2.99,2,Cash
01-02-2024,frozen breaded vegetables,4.99,5,Cash
01-02-2024,pickles,2.99,5,Cash
02-02-2024,orange juice,3.99,4,Debit Card
02-02-2024,frozen meals,5.49,3,Debit Card
02-02-2024,sauerkraut,3.49,4,Debit Card
02-02-2024,frozen entrees,4.99,3,Debit Card
02-02-2024,bread,2.99,2,Debit Card
02-02-2024,salad dressing,2.99,3,Debit Card
02-02-2024,lettuce,1.29,3,Debit Card
02-02-2024,chili powder,1.99,2,Debit Card
02-02-2024,rice,5.99,4,Debit Card
02-02-2024,celery,1.29,2,Debit Card
03-02-2024,yogurt,1.99,5,Cash
03-02-2024,pasta,1.79,1,Cash
03-02-2024,crab,10.99,1,Cash
03-02-2024,sausages,5.99,1,Cash
03-02-2024,cake,7.99,1,Cash
03-02-2024,bell peppers,0.99,4,Cash
03-02-2024,ice pops,2.49,1,Cash
04-02-2024,bacon,4.49,1,Debit Card
04-02-2024,frozen breaded fish,6.99,1,Debit Card
04-02-2024,tea,3.49,1,Debit Card
04-02-2024,waffle mix,3.29,2,Debit Card
04-02-2024,spaghetti sauce,2.49,3,Debit Card
04-02-2024,guacamole,4.99,1,Debit Card
04-02-2024,milk,3.49,1,Debit Card
04-02-2024,shrimp,8.99,1,Debit Card
04-02-2024,eggs,2.19,4,Debit Card
04-02-2024,instant noodles,0.99,2,Debit Card
04-02-2024,steak sauce,4.99,1,Debit Card
04-02-2024,fruits,2.49,2,Debit Card
05-02-2024,maple syrup,5.49,2,Cash
05-02-2024,muffins,4.49,5,Cash
05-02-2024,barbecue sauce,3.49,1,Cash
05-02-2024,frozen breakfast items,3.49,4,Cash
05-02-2024,ham,6.99,5,Cash
05-02-2024,onions,0.99,3,Cash
05-02-2024,fish,9.99,4,Cash
05-02-2024,avocado,1.99,1,Cash
05-02-2024,tortilla chips,3.49,5,Cash
05-02-2024,honey,4.99,2,Cash
05-02-2024,crackers,1.99,1,Cash
05-02-2024,ice cream,4.49,3,Cash
06-02-2024,soda,1.99,4,Cash
06-02-2024,vegetables,1.99,2,Cash
06-02-2024,rice,5.99,3,Cash
06-02-2024,olives,2.49,2,Cash
06-02-2024,cumin,2.99,4,Cash
06-02-2024,soup,2.99,3,Cash
06-02-2024,water,0.99,2,Cash
06-02-2024,lobster,14.99,1,Cash
07-02-2024,apples,1.79,3,Credit Card
07-02-2024,milk,3.49,2,Credit Card
07-02-2024,mustard,1.49,5,Credit Card
07-02-2024,frozen fruits,3.99,1,Credit Card
07-02-2024,salmon,9.99,4,Credit Card
07-02-2024,frozen breaded chicken,5.99,2,Credit Card
07-02-2024,dried nuts,5.49,2,Credit Card
07-02-2024,bread,2.99,3,Credit Card
07-02-2024,tomatoes,2.69,5,Credit Card
07-02-2024,yogurt,1.99,5,Credit Card
07-02-2024,pancake mix,2.99,3,Credit Card
07-02-2024,olive oil,6.99,1,Credit Card
08-02-2024,eggs,2.19,4,Debit Card
08-02-2024,frozen fries,2.99,2,Debit Card
08-02-2024,cheese,4.99,5,Debit Card
08-02-2024,taco seasoning,1.49,2,Debit Card
08-02-2024,jelly,2.49,4,Debit Card
08-02-2024,chips,2.99,1,Debit Card
08-02-2024,pasta,1.79,5,Debit Card
08-02-2024,cinnamon,2.49,5,Debit Card
09-02-2024,cookies,2.49,1,Cash
09-02-2024,coffee,5.99,4,Cash
09-02-2024,sauerkraut,3.49,1,Cash
09-02-2024,pretzels,1.99,4,Cash
09-02-2024,tuna,4.99,3,Cash
09-02-2024,rice,5.99,2,Cash
10-02-2024,frozen pies,4.49,4,Credit Card
10-02-2024,bread,2.99,1,Credit Card
10-02-2024,cake,7.99,4,Credit Card
10-02-2024,mayonnaise,2.79,2,Credit Card
10-02-2024,salsa,2.99,3,Credit Card
10-02-2024,canned beans,1.79,4,Credit Card
10-02-2024,frozen burritos,3.49,1,Credit Card
10-02-2024,chicken,6.99,5,Credit Card
10-02-2024,soy sauce,1.99,5,Credit Card
10-02-2024,garlic powder,1.99,4,Credit Card
11-02-2024,ketchup,1.99,4,Cash
11-02-2024,potatoes,1.49,1,Cash
12-02-2024,nutmeg,3.49,1,Cash
12-02-2024,frozen waffles,2.99,4,Cash
12-02-2024,spaghetti sauce,2.49,1,Cash
12-02-2024,frozen vegetables,2.29,4,Cash
12-02-2024,bananas,0.69,1,Cash
12-02-2024,zucchini,1.49,5,Cash
12-02-2024,mushrooms,2.49,1,Cash
12-02-2024,milk,3.49,3,Cash
12-02-2024,orange juice,3.99,4,Cash
12-02-2024,vinegar,1.99,2,Cash
12-02-2024,crab,10.99,2,Cash
12-02-2024,eggs,2.19,3,Cash
12-02-2024,carrots,0.99,1,Cash
12-02-2024,popcorn,1.99,3,Cash
12-02-2024,yogurt,1.99,2,Cash
12-02-2024,ice pops,2.49,4,Cash
12-02-2024,muffins,4.49,3,Cash
12-02-2024,frozen pancakes,2.49,1,Cash
12-02-2024,pasta,1.79,3,Cash
12-02-2024,tortillas,2.49,4,Cash
13-02-2024,frozen breaded mozzarella sticks,3.99,2,Debit Card
13-02-2024,popcorn kernels,0.99,4,Debit Card
13-02-2024,celery,1.29,5,Debit Card
13-02-2024,frozen pizza,4.99,1,Debit Card
13-02-2024,beef,8.99,5,Debit Card
13-02-2024,pickles,2.99,4,Debit Card
13-02-2024,bread,2.99,3,Debit Card
13-02-2024,shrimp,8.99,3,Debit Card
13-02-2024,honey,4.99,3,Debit Card
13-02-2024,tea,3.49,3,Debit Card
14-02-2024,frozen breakfast sandwiches,3.99,4,Credit Card
14-02-2024,frozen appetizers,4.49,5,Credit Card
14-02-2024,dried herbs,3.49,1,Credit Card
14-02-2024,rice,5.99,3,Credit Card
14-02-2024,fruits,2.49,4,Credit Card
14-02-2024,granola bars,3.29,1,Credit Card
14-02-2024,hot sauce,2.99,3,Credit Card
15-02-2024,cheese,4.99,3,Debit Card
15-02-2024,peanut butter,3.99,5,Debit Card
15-02-2024,yogurt,1.99,2,Debit Card
15-02-2024,crackers,1.99,4,Debit Card
15-02-2024,bread rolls,1.99,5,Debit Card
15-02-2024,eggs,2.19,4,Debit Card
16-02-2024,bread,2.99,2,Debit Card
16-02-2024,pasta,1.79,3,Debit Card
16-02-2024,milk,3.49,4,Debit Card
16-02-2024,cookies,2.49,2,Debit Card
16-02-2024,vegetables,1.99,5,Debit Card
16-02-2024,chips,2.99,2,Debit Card
17-02-2024,vanilla extract,4.99,3,Debit Card
17-02-2024,water,0.99,3,Debit Card
18-02-2024,soup,2.99,1,Cash
18-02-2024,cooking spray,3.99,2,Cash
18-02-2024,apples,1.79,1,Cash
18-02-2024,yogurt,1.99,3,Cash
19-02-2024,salmon,9.99,1,Debit Card
19-02-2024,mayonnaise,2.79,3,Debit Card
19-02-2024,avocado,1.99,1,Debit Card
19-02-2024,waffle mix,3.29,3,Debit Card
19-02-2024,ice cream,4.49,1,Debit Card
19-02-2024,salad dressing,2.99,2,Debit Card
19-02-2024,rice,5.99,2,Debit Card
20-02-2024,beef,8.99,4,Credit Card
20-02-2024,eggs,2.19,3,Credit Card
20-02-2024,curry powder,2.99,2,Credit Card
20-02-2024,popcorn,1.99,4,Credit Card
20-02-2024,pretzels,1.99,1,Credit Card
20-02-2024,pickle relish,1.99,5,Credit Card
20-02-2024,frozen chicken nuggets,4.99,2,Credit Card
20-02-2024,onions,0.99,4,Credit Card
20-02-2024,onion powder,1.99,2,Credit Card
21-02-2024,pasta,1.79,2,Cash
21-02-2024,almond extract,5.99,2,Cash
21-02-2024,ketchup,1.99,2,Cash
21-02-2024,lettuce,1.29,1,Cash
21-02-2024,instant rice,1.49,3,Cash
21-02-2024,bread,2.99,3,Cash
21-02-2024,frozen breaded appetizers,4.49,4,Cash
21-02-2024,maple syrup,5.49,5,Cash
21-02-2024,milk,3.49,1,Cash
22-02-2024,bell peppers,0.99,4,Credit Card
22-02-2024,cheese,4.99,3,Credit Card
22-02-2024,sausages,5.99,5,Credit Card
22-02-2024,bread rolls,1.99,2,Credit Card
22-02-2024,pickles,2.99,1,Credit Card
22-02-2024,honey,4.99,5,Credit Card
22-02-2024,granola bars,3.29,1,Credit Card
22-02-2024,tortilla chips,3.49,3,Credit Card
23-02-2024,dried spices,2.99,2,Credit Card
23-02-2024,rice,5.99,1,Credit Card
23-02-2024,lobster,14.99,2,Credit Card
23-02-2024,chicken,6.99,2,Credit Card
23-02-2024,yogurt,1.99,3,Credit Card
23-02-2024,guacamole,4.99,4,Credit Card
23-02-2024,frozen breaded shrimp,8.99,1,Credit Card
23-02-2024,frozen desserts,3.99,5,Credit Card
23-02-2024,fish,9.99,3,Credit Card
23-02-2024,cake,7.99,5,Credit Card
23-02-2024,frozen meals,5.49,1,Credit Card
23-02-2024,mustard,1.49,5,Credit Card
23-02-2024,potatoes,1.49,4,Credit Card
23-02-2024,tortillas,2.49,4,Credit Card
24-02-2024,soda,1.99,2,Credit Card
24-02-2024,olive oil,6.99,2,Credit Card
24-02-2024,bacon,4.49,4,Credit Card
24-02-2024,dried fruits,4.99,2,Credit Card
25-02-2024,shrimp,8.99,1,Debit Card
25-02-2024,coffee,5.99,3,Debit Card
25-02-2024,bread,2.99,3,Debit Card
25-02-2024,milk,3.49,2,Debit Card
25-02-2024,eggs,2.19,2,Debit Card
25-02-2024,ham,6.99,2,Debit Card
25-02-2024,barbecue sauce,3.49,2,Debit Card
25-02-2024,frozen fruit bars,2.99,2,Debit Card
25-02-2024,vegetables,1.99,2,Debit Card
25-02-2024,frozen pot pies,3.99,2,Debit Card
25-02-2024,frozen breaded meatballs,5.49,3,Debit Card
26-02-2024,capers,3.49,2,Credit Card
26-02-2024,frozen crepes,3.99,4,Credit Card
26-02-2024,mushrooms,2.49,5,Credit Card
26-02-2024,pasta,1.79,4,Credit Card
26-02-2024,rice,5.99,2,Credit Card
27-02-2024,carrots,0.99,5,Credit Card
27-02-2024,paprika,1.49,3,Credit Card
27-02-2024,yogurt,1.99,4,Credit Card
27-02-2024,ice pops,2.49,5,Credit Card
27-02-2024,tomatoes,2.69,4,Credit Card
27-02-2024,sauerkraut,3.49,1,Credit Card
27-02-2024,pancake mix,2.99,5,Credit Card
27-02-2024,frozen breaded jalapeno poppers,4.99,4,Credit Card
27-02-2024,popcorn kernels,0.99,5,Credit Card
27-02-2024,ice cream,4.49,3,Credit Card
28-02-2024,beef,8.99,2,Debit Card
28-02-2024,orange juice,3.99,5,Debit Card
28-02-2024,frozen breaded vegetables,4.99,5,Debit Card
28-02-2024,frozen dinners,5.99,4,Debit Card
28-02-2024,zucchini,1.49,2,Debit Card
28-02-2024,bananas,0.69,2,Debit Card
28-02-2024,milk,3.49,2,Debit Card
28-02-2024,apples,1.79,2,Debit Card
28-02-2024,popcorn,1.99,5,Debit Card
28-02-2024,frozen fries,2.99,1,Debit Card
28-02-2024,eggs,2.19,5,Debit Card
28-02-2024,instant noodles,0.99,2,Debit Card
28-02-2024,muffins,4.49,1,Debit Card
29-02-2024,teriyaki sauce,3.49,3,Debit Card
29-02-2024,jelly,2.49,1,Debit Card
29-02-2024,bread,2.99,5,Debit Card
29-02-2024,tuna,4.99,4,Debit Card
29-02-2024,lettuce,1.29,5,Debit Card
29-02-2024,spaghetti sauce,2.49,1,Debit Card
01-03-2024,fruits,2.49,2,Credit Card
01-03-2024,frozen breakfast items,3.49,1,Credit Card
01-03-2024,tortillas,2.49,5,Credit Card
01-03-2024,bell peppers,0.99,4,Credit Card
01-03-2024,chips,2.99,1,Credit Card
01-03-2024,salsa,2.99,2,Credit Card
01-03-2024,taco seasoning,1.49,2,Credit Card
01-03-2024,rice,5.99,1,Credit Card
01-03-2024,celery,1.29,1,Credit Card
01-03-2024,salad dressing,2.99,4,Credit Card
01-03-2024,canned beans,1.79,4,Credit Card
01-03-2024,waffle mix,3.29,4,Credit Card
01-03-2024,water,0.99,5,Credit Card
02-03-2024,milk,3.49,1,Debit Card
02-03-2024,guacamole,4.99,4,Debit Card
02-03-2024,bacon,4.49,5,Debit Card
02-03-2024,sausages,5.99,1,Debit Card
02-03-2024,ketchup,1.99,1,Debit Card
02-03-2024,crab,10.99,2,Debit Card
02-03-2024,chili powder,1.99,4,Debit Card
02-03-2024,frozen burritos,3.49,3,Debit Card
02-03-2024,mustard,1.49,5,Debit Card
02-03-2024,maple syrup,5.49,2,Debit Card
02-03-2024,steak sauce,4.99,1,Debit Card
02-03-2024,pasta,1.79,3,Debit Card
02-03-2024,bouillon cubes,2.49,3,Debit Card
02-03-2024,yogurt,1.99,3,Debit Card
03-03-2024,cinnamon,2.49,3,Cash
03-03-2024,crackers,1.99,1,Cash
03-03-2024,honey,4.99,2,Cash
03-03-2024,frozen vegetables,2.29,2,Cash
03-03-2024,tea,3.49,2,Cash
03-03-2024,avocado,1.99,5,Cash
03-03-2024,potatoes,1.49,2,Cash
03-03-2024,vinegar,1.99,4,Cash
04-03-2024,eggs,2.19,2,Debit Card
04-03-2024,soup,2.99,3,Debit Card
04-03-2024,frozen waffles,2.99,4,Debit Card
